NSMND02,1.20,0.03,0
NSPLS01,0.89,0.03,0
NSPLS02,1159643.75,0.28,0
NSSBP02,1.08,0.26,0
NSSBP03,1.12,0.04,0
NSSBP09,1.00,0.07,0
NSSDR01,1.09,0.12,0
NSSDR04,0.62,0.2,0
NSSDR05,0.57,0.18,0
NSSDR06,0.96,0.12,0
NSSDR09,1.08,0.1,0
NSSDR14,0.67,0.04,0
NSSDR18,0.71,0.06,0
NSSDR24,8.10,0.66,0
NTBGT02,2.32,0.46,0
NTBRG01,2.32,0.25,0
NTSDR01,2.86,1.33,0
NTSDR02,2.95,1.66,0
NTSDR07,2.76,1.45,0
NTSDR11,2.79,1.27,0
NWSDR01,7.27,2.49,0
NWSDR03,10.82,5.65,0
NWSDR08,7.83,2.91,0
NWSDR12,7.40,2.72,0
PBCTM01,5.92,2,0
PBISR01,5.60,1.62,0.84
PBISR02,5.34,1.42,0
PBISR05,5.84,2.28,0.84
PBSDR01,4.62,1.81,0.33
PBSDR02,4.52,1.82,1.18
PBSDR03,5.21,2.04,0.67
PBSDR04,6.18,3.16,0
PBSDR08,5.79,2.5,0
PBSDR09,5.69,2.7,1.69
PGDBG01,8.24,7.38,0
PGSDR01,9.18,8.47,0
PGSDR03,10.11,6.68,0
PPBND04,3.18,0.26,0
PPMTB01,3.60,0.35,0
PPNSB01,4.80,4.22,0
PPSDR01,1.89,0.83,0
PPSDR02,1.86,1,0
PTKLP01,3.63,0.16,0
PTKLP03,3.56,0.16,0
PTMZG01,3.24,0.39,0
PTMZG03,3.75,1.06,0
PTSDR01,4.30,1.64,0
PTSDR02,3.29,0.2,0
PTSDR11,3.24,0.19,0
RJGLN01,6.53,3.95,0
RJGLN02,9.62,9.09,0
RJPNG01,4.82,0.42,0
RJSDR01,5.26,3.33,0
RJSDR02,16.27,20.67,0
RJSDR03,14.11,16.34,0
RJSDR09,19.24,28.35,0
RPGNG01,4.61,3.09,0
RPKAU01,6.55,5.87,0
RPKAU02,6.73,6.43,0
RPMTH01,5.48,4.98,0
RPMTH02,4.64,3.41,0
RPPBT01,5.53,4.93,0
RPPBT02,3.43,1.78,0
RPPGN02,5.89,6.57,0
RPSDR03,4.53,3.65,0
RPSDR04,5.69,5.27,0
RPSDR05,6.93,6.67,0
RPSDR06,5.51,5.6,0
RPSDR09,5.72,5.81,0
RPSDR11,5.55,5.64,0
RPSDR13,3.07,0.82,0
RPSDR14,2.93,0.7,0
RPSDR16,3.52,1.21,0
RPSDR17,3.49,1.45,0
RPSDR20,3.70,1.82,0
RPSDR22,4.06,2.39,0
RPSDR24,3.90,2.03,0
RPSDR25,4.05,2.18,0
RSBLA04,8.48,6.08,0
RSBLA08,7.08,4.08,0
RSBLA11,7.50,4.46,0
RSGDG01,7.47,3.2,0
RSGDG05,7.80,3.41,0
RSPTH02,8.33,5.52,0
RSPTH03,8.21,4.97,0
RSRJP01,7.82,3.48,0
RSRJP04,8.53,5.68,0
RSSMD01,9.36,6.15,0
SGBKC01,3.90,1.98,1.18
SGBKC02,3.72,1.89,0.84
SGBKC03,4.30,2.83,0
SGCHL01,2.97,1.31,0.33
SGROY01,0.84,0.35,0
SGROY03,1.00,0.26,0
SGSDR01,1.61,0.51,0
SGSDR02,5.84,4.32,0.33
SGSDR04,1.55,0.73,0
SGSDR07,5.87,4.85,0.84
SGSDR08,5.79,4.17,0
SGSJP01,5.71,3.78,1.69
SGSJP02,5.98,4.58,0.84
SGSJP04,6.42,4.91,0.84
SGULP01,6.42,4.86,0.85
SGULP02,6.73,5.1,1.69
SGULP17,6.96,5.13,1.69
SKKOL01,2.22,2.27,0
SKSDR01,1.38,0.56,0
SKSDR02,1.25,0.62,0
SKSDR03,1.32,0.47,0
SNCTK01,2.09,3.47,0
SNCTK02,0.83,0.02,0
SNSDR01,3.68,4.42,0
SNSDR02,3.83,4.74,0
SNSDR03,3.42,3.31,0
SPBDG01,11.93,17.35,0
SPBDG05,19.93,24.15,0
SPDMD01,2.98,1.81,0
SPSDR01,6.75,8.29,0
SPSDR03,14.90,20.33,0
SRNKL01,4.56,0.77,0
SRNLT01,4.71,0.12,0
SRSDR01,4.33,0.23,0
SRSDR10,4.56,0.26,0
SYBLG01,4.50,3.59,0
SYBLG03,0.86,0.02,0
SYBLG06,1.79,3.09,0
SYBLG07,2.00,2.76,0
SYBLG09,2.19,3.79,0
SYBLG14,5.02,3.8,0
SYBNB02,1.08,0.81,0
SYBNB03,0.84,0.02,0
SYBNB09,2.08,1.64,0
SYBNB11,1.07,0.02,0
SYBNB12,1.85,0.96,0
SYBNB13,1.03,0.27,0
SYBNB14,1.82,1.17,0
SYBNB15,1.84,1.47,0
SYBNB25,3.81,3.09,0
SYBNB26,3.30,4.56,0
SYBSW01,1.92,3.01,0
SYDKS01,1.84,2.69,0
SYDKS06,1.41,2.43,0
SYFNC01,3.99,4.71,0
SYFNC02,3.17,2.4,0
SYGLP01,1.96,2.59,0
SYGLP04,2.34,2.55,0
SYSDR01,3541261.35,2.41,0
SYSDR06,0.62,0.27,0
SYSDR07,0.66,0.83,0
SYSDR08,1.12,1.18,0
SYSDR09,0.48,0.2,0
SYSDR11,1.17,1.75,0
SYSDR14,0.80,0.48,0
SYSDR15,0.77,0.43,0
SYSDR23,1.30,0.67,0
SYSDR26,0.84,0.27,0
SYSDR28,0.78,0.54,0
SYSDR30,0.84,0.27,0
SYSDR32,0.81,0.47,0
SYSDR43,0.65,0.35,0
SYSDR44,0.79,0.89,0
SYSDR46,0.93,1.03,0
SYSDR62,0.98,0.7,0
TGSDR01,10.03,7.14,0
TGSDR02,5.37,1.55,0
TGSDR08,6.12,2.63,0
TNBSL01,1.77,0.09,0
TNBSL02,2.65,0.33,0
TNBSL06,1.62,0.17,0
TNDDR01,1.42,0.09,0
TNGTL01,1.72,0.65,0
TNKLH01,1.32,0.09,0
TNKLH02,2.12,0.05,0
TNKLH03,1.60,0.36,0
TNKLH04,1.46,0.13,0
TNKLH06,1.92,0.06,0
TNKLH10,1.56,0.09,0
TNMZP02,42950.56,0.19,0
TNMZP04,1.27,0.23,0
TNMZP08,0.95,0.4,0
TNMZP09,1.16,0.03,0
TNMZP10,2.10,0.13,0
TNSDR01,2.08,0.11,0
TNSDR02,2.06,0.13,0
TNSDR03,1.71,0.08,0
TNSDR04,1.32,0.18,0
TNSDR06,1.25,0.08,0
TNSDR08,2.40,0.07,0
TNSDR09,1.29,0.16,0
TNSDR15,1.29,1.07,0
TNSDR19,1.70,0.08,0
TNSKP01,1.57,0.2,0
TNSKP06,1.88,0.09,0
